id,doi,doi_norm,donor,acceptor,donor_canonical,acceptor_canonical,donor_smiles,acceptor_smiles,voc,jsc,ff,pce,pce_recomputed,pce_relative_error_percent,pce_avg,pce_best,d_a_ratio,additive,additive_canonical,additive_ratio,device_structure,device_type,etl,etl_canonical,htl,htl_canonical,active_layer_thickness,solvent,solvent_canonical,annealing_temp,homo_d,lumo_d,eg_d,homo_a,lumo_a,eg_a
105435,10.1002/adma.202110155,10.1002/adma.202110155,PM6,PY-OD,PM6,PY-OD,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCC(CCCCCCCC)Cn1c2c3sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)c(CC(CCCC)CCCCCC)c3sc2c2c3nsnc3c3c4sc5c(CC(CCCC)CCCCCC)c(/C=C6\C(=O)c7cc(-c8cccs8)ccc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCCCC)CCCCCCCCCC)c3c21,0.943,23.95,73.2,16.53,16.532110199999998,0.012765880217768,16.24,16.53,,,,,ITO/PEDOT:PSS/active-layer/PNDIT-F3N/Ag,conventional,PNDIT-F3N,PNDIT-F3N,PEDOT:PSS,PEDOT:PSS,,,,,-5.56,-3.65,,-5.6,-3.84,
105436,10.1002/adma.202110155,10.1002/adma.202110155,PM6,PY-DT,PM6,PY-DT,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2c3sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)c(CC(CCCC)CCCCCC)c3sc2c2c3nsnc3c3c4sc5c(CC(CCCC)CCCCCC)c(/C=C6\C(=O)c7cc(-c8cccs8)ccc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c3c21,0.949,23.73,74.4,16.76,16.75470888,0.0315699284009697,16.42,16.76,,,,,ITO/PEDOT:PSS/active-layer/PNDIT-F3N/Ag,conventional,PNDIT-F3N,PNDIT-F3N,PEDOT:PSS,PEDOT:PSS,,,,,-5.56,-3.65,,-5.6,-3.83,
105437,10.1002/adma.202110155,10.1002/adma.202110155,PM6,PY-DH,PM6,PY-DH,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCCCCC(CCCCCCCCCCCC)Cn1c2c3sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)c(CC(CCCC)CCCCCC)c3sc2c2c3nsnc3c3c4sc5c(CC(CCCC)CCCCCC)c(/C=C6\C(=O)c7cc(-c8cccs8)ccc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCCCCCCCC)CCCCCCCCCCCCCC)c3c21,0.961,21.39,72.3,14.86,14.861836169999998,0.0123564602960896,14.57,14.86,,,,,ITO/PEDOT:PSS/active-layer/PNDIT-F3N/Ag,conventional,PNDIT-F3N,PNDIT-F3N,PEDOT:PSS,PEDOT:PSS,,,,,-5.56,-3.65,,-5.65,-3.76,
105438,10.1002/adma.202110155,10.1002/adma.202110155,PM6,PY-DT,PM6,PY-DT,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2c3sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)c(CC(CCCC)CCCCCC)c3sc2c2c3nsnc3c3c4sc5c(CC(CCCC)CCCCCC)c(/C=C6\C(=O)c7cc(-c8cccs8)ccc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c3c21,0.948,23.26,73.89,16.3,16.293099672,0.0423333006134993,,16.3,,,,,ITO/PEDOT:PSS/active-layer/PNDIT-F3N/Ag,conventional,PNDIT-F3N,PNDIT-F3N,PEDOT:PSS,PEDOT:PSS,,,,,-5.56,-3.65,,-5.6,-3.83,
105439,10.1002/adma.202200361,10.1002/adma.202200361,PM6,PY-V-γ,PM6,PY-V-γ,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,C/C=C\c1ccc2c(c1)C(=O)/C(=C\c1sc3c(sc4c5c6nsnc6c6c7sc8c(CCCCCCCCCCC)c(/C=C9\C(=O)c%10cc(C)ccc%10C9=C(C#N)C#N)sc8c7n(C)c6c5n(C)c34)c1CCCCCCCCCCC)C2=C(C#N)C#N,0.912,24.8,75.8,17.1,17.144140800000002,0.258133333333339,16.9,17.1,,,,,ITO/PEDOT:PSS/PM6:PY-V-γ/PNDIT-F3N/Ag,conventional,PNDIT-F3N,PNDIT-F3N,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,-5.56,-3.65,,,,
105440,10.1002/adma.202200361,10.1002/adma.202200361,PM6,PY-T-γ,PM6,PY-T-γ,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,,0.929,24.1,71.9,16.1,16.097619100000003,0.0147881987577551,15.8,16.1,,,,,ITO/PEDOT:PSS/PM6:PY-T-γ/PNDIT-F3N/Ag,conventional,PNDIT-F3N,PNDIT-F3N,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,-5.56,-3.65,,,,
105441,10.1002/adma.202200361,10.1002/adma.202200361,PM6,PY-2T-γ,PM6,PY-2T-γ,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,,0.933,23.5,69.9,15.3,15.3259245,0.1694411764705905,15.0,15.3,,,,,ITO/PEDOT:PSS/PM6:PY-2T-γ/PNDIT-F3N/Ag,conventional,PNDIT-F3N,PNDIT-F3N,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,-5.56,-3.65,,,,
105442,10.1002/adma.202208008,10.1002/adma.202208008,PM6,PY-IT,PM6,PY-IT,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(-c9cccs9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,0.931,23.22,71.65,15.49,15.489168030000004,0.0053710135571115,15.36,15.49,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,-5.56,-3.65,,-5.68,-3.94,
105443,10.1002/adma.202208008,10.1002/adma.202208008,PM6,PYTH-A,PM6,PYTH-A,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(-c4ccc(-c5ccc6c(c5)C(=O)/C(=C/c5sc7c(sc8c9c%10nsnc%10c%10c%11sc%12c(CCCCCCCCCCC)c(/C=C%13\C(=O)c%14ccccc%14C%13=C(C#N)C#N)sc%12c%11n(CC(CCCCCCCC)CCCCCCCCCC)c%10c9n(CC(CCCCCCCC)CCCCCCCCCC)c78)c5CCCCCCCCCCC)C6=C(C#N)C#N)s4)ccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7/C(=O)c8cc(-c9ccc(CCCCCCc%10cccs%10)s9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,0.943,22.89,71.28,15.39,15.385980455999997,0.0261178947368661,15.18,15.39,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,-5.56,-3.65,,-5.7,-3.89,
105444,10.1002/adma.202208008,10.1002/adma.202208008,PM6,PYTCl-A,PM6,PYTCl-A,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7/C(=O)c8cc(-c9ccc(-c%10ccc%11c(c%10)C(=O)/C(=C\c%10sc%12c(sc%13c%14c%15nsnc%15c%15c%16sc%17c(CCCCCCCCCCC)c(/C=C%18/C(=O)c%19cc(-c%20sc(CCCCCCc%21cc(Cl)cs%21)cc%20Cl)ccc%19C%18=C(C#N)C#N)sc%17c%16n(CC(CCCCCCCC)CCCCCCCCCC)c%15c%14n(CC(CCCCCCCC)CCCCCCCCCC)c%12%13)c%10CCCCCCCCCCC)C%11=C(C#N)C#N)s9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,0.942,23.49,73.04,16.16,16.161984432,0.0122799009901016,16.03,16.16,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,-5.56,-3.65,,-5.69,-3.92,
105445,10.1002/adma.202208008,10.1002/adma.202208008,PM6,PYTH-B,PM6,PYTH-B,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7/C(=O)c8cc(-c9ccc(-c%10ccc(CCCCCCc%11ccc(-c%12cccs%12)s%11)s%10)s9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,0.937,20.35,68.78,13.12,13.114936010000005,0.0385974847560706,13.04,13.12,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,-5.56,-3.65,,-5.7,-3.86,
105446,10.1002/adma.202208008,10.1002/adma.202208008,PM6,PYTCl-B,PM6,PYTCl-B,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7/C(=O)c8cc(-c9ccc(-c%10sc(CCCCCCc%11cc(Cl)c(-c%12cccs%12)s%11)cc%10Cl)s9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,0.935,20.76,70.14,13.61,13.614594840000002,0.0337607641440328,13.46,13.61,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,-5.56,-3.65,,-5.69,-3.9,
105447,10.1002/adma.202208008,10.1002/adma.202208008,PM6,PY-IT,PM6,PY-IT,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(-c9cccs9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,0.925,20.73,63.19,12.12,12.116840475000002,0.0260686881187903,11.88,12.12,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,CF,chloroform,,-5.56,-3.65,,-5.68,-3.94,
105448,10.1002/adma.202208008,10.1002/adma.202208008,PM6,PY-IT,PM6,PY-IT,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(-c9cccs9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,0.929,21.35,70.26,13.94,13.93547379,0.0324692252510623,13.67,13.94,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,TL,toluene,,-5.56,-3.65,,-5.68,-3.94,
105449,10.1002/adma.202208008,10.1002/adma.202208008,PM6,PYTCl-A,PM6,PYTCl-A,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7/C(=O)c8cc(-c9ccc(-c%10ccc%11c(c%10)C(=O)/C(=C\c%10sc%12c(sc%13c%14c%15nsnc%15c%15c%16sc%17c(CCCCCCCCCCC)c(/C=C%18/C(=O)c%19cc(-c%20sc(CCCCCCc%21cc(Cl)cs%21)cc%20Cl)ccc%19C%18=C(C#N)C#N)sc%17c%16n(CC(CCCCCCCC)CCCCCCCCCC)c%15c%14n(CC(CCCCCCCC)CCCCCCCCCC)c%12%13)c%10CCCCCCCCCCC)C%11=C(C#N)C#N)s9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,0.934,21.48,70.29,14.1,14.101804728000005,0.0127994893617381,13.91,14.1,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,CF,chloroform,,-5.56,-3.65,,-5.69,-3.92,
105450,10.1002/adma.202208008,10.1002/adma.202208008,PM6,PYTCl-A,PM6,PYTCl-A,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7/C(=O)c8cc(-c9ccc(-c%10ccc%11c(c%10)C(=O)/C(=C\c%10sc%12c(sc%13c%14c%15nsnc%15c%15c%16sc%17c(CCCCCCCCCCC)c(/C=C%18/C(=O)c%19cc(-c%20sc(CCCCCCc%21cc(Cl)cs%21)cc%20Cl)ccc%19C%18=C(C#N)C#N)sc%17c%16n(CC(CCCCCCCC)CCCCCCCCCC)c%15c%14n(CC(CCCCCCCC)CCCCCCCCCC)c%12%13)c%10CCCCCCCCCCC)C%11=C(C#N)C#N)s9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,0.939,21.71,72.12,14.7,14.702159628000002,0.0146913469387953,14.49,14.7,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,TL,toluene,,-5.56,-3.65,,-5.69,-3.92,
105451,10.1002/adma.202208008,10.1002/adma.202208008,PM6,PY-IT,PM6,PY-IT,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(-c9cccs9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,0.931,23.22,71.65,15.49,15.489168030000004,0.0053710135571115,15.36,15.49,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,-5.56,-3.65,,-5.68,-3.94,
105452,10.1002/adma.202208008,10.1002/adma.202208008,PM6,PYTCl-A,PM6,PYTCl-A,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7/C(=O)c8cc(-c9ccc(-c%10ccc%11c(c%10)C(=O)/C(=C\c%10sc%12c(sc%13c%14c%15nsnc%15c%15c%16sc%17c(CCCCCCCCCCC)c(/C=C%18/C(=O)c%19cc(-c%20sc(CCCCCCc%21cc(Cl)cs%21)cc%20Cl)ccc%19C%18=C(C#N)C#N)sc%17c%16n(CC(CCCCCCCC)CCCCCCCCCC)c%15c%14n(CC(CCCCCCCC)CCCCCCCCCC)c%12%13)c%10CCCCCCCCCCC)C%11=C(C#N)C#N)s9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,0.942,23.49,73.04,16.16,16.161984432,0.0122799009901016,16.03,16.16,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,-5.56,-3.65,,-5.69,-3.92,
105453,10.1002/adma.202208008,10.1002/adma.202208008,PM6-A,PYTCl-A,PM6-A,PYTCl-A,,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7/C(=O)c8cc(-c9ccc(-c%10ccc%11c(c%10)C(=O)/C(=C\c%10sc%12c(sc%13c%14c%15nsnc%15c%15c%16sc%17c(CCCCCCCCCCC)c(/C=C%18/C(=O)c%19cc(-c%20sc(CCCCCCc%21cc(Cl)cs%21)cc%20Cl)ccc%19C%18=C(C#N)C#N)sc%17c%16n(CC(CCCCCCCC)CCCCCCCCCC)c%15c%14n(CC(CCCCCCCC)CCCCCCCCCC)c%12%13)c%10CCCCCCCCCCC)C%11=C(C#N)C#N)s9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,,,,15.54,,,,,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,,,,-5.69,-3.92,
105454,10.1002/adma.202208008,10.1002/adma.202208008,PM6-B,PYTCl-A,PM6-B,PYTCl-A,,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7/C(=O)c8cc(-c9ccc(-c%10ccc%11c(c%10)C(=O)/C(=C\c%10sc%12c(sc%13c%14c%15nsnc%15c%15c%16sc%17c(CCCCCCCCCCC)c(/C=C%18/C(=O)c%19cc(-c%20sc(CCCCCCc%21cc(Cl)cs%21)cc%20Cl)ccc%19C%18=C(C#N)C#N)sc%17c%16n(CC(CCCCCCCC)CCCCCCCCCC)c%15c%14n(CC(CCCCCCCC)CCCCCCCCCC)c%12%13)c%10CCCCCCCCCCC)C%11=C(C#N)C#N)s9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,,,,14.03,,,,,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,,,,-5.69,-3.92,
105455,10.1002/adma.202208008,10.1002/adma.202208008,PM6,PYTCl-B,PM6,PYTCl-B,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7/C(=O)c8cc(-c9ccc(-c%10sc(CCCCCCc%11cc(Cl)c(-c%12cccs%12)s%11)cc%10Cl)s9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,0.935,20.76,70.14,13.61,13.614594840000002,0.0337607641440328,13.46,13.61,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,-5.56,-3.65,,-5.69,-3.9,
105456,10.1002/adma.202208008,10.1002/adma.202208008,PM6-A,PYTCl-B,PM6-A,PYTCl-B,,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7/C(=O)c8cc(-c9ccc(-c%10sc(CCCCCCc%11cc(Cl)c(-c%12cccs%12)s%11)cc%10Cl)s9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,,,,13.29,,,,,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,,,,-5.69,-3.9,
105457,10.1002/adma.202208008,10.1002/adma.202208008,PM6-B,PYTCl-B,PM6-B,PYTCl-B,,CCCCCCCCCCCc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7/C(=O)c8cc(-c9ccc(-c%10sc(CCCCCCc%11cc(Cl)c(-c%12cccs%12)s%11)cc%10Cl)s9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,,,,12.73,,,,,,,,,ITO/PEDOT:PSS/PM6:PSMAs/PDINN/Ag,conventional,PDINN,PDINN,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,,,,-5.69,-3.9,
