donor_smiles,acceptor_smiles,pce,replicate_count,pce_std,pce_min,pce_max
CCCCCCc1csc(-c2ccc(-c3cc4c(-c5cc(Cl)c(CC(CC)CCCC)s5)c5sccc5c(-c5cc(Cl)c(CC(CC)CCCC)s5)c4s3)c3nsnc23)c1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccc(C)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccc(C)cc5C4=C(C#N)C#N)sc23)cc1,9.42,1,0.0,9.42,9.42
CCCCCCc1csc(-c2ccc(-c3cc4c(-c5cc(Cl)c(CC(CC)CCCC)s5)c5sccc5c(-c5cc(Cl)c(CC(CC)CCCC)s5)c4s3)c3nsnc23)c1,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,5.73,1,0.0,5.73,5.73
CCCCCCc1csc(-c2ccc(-c3sc(-c4ccc(-c5cc(CCCCCC)c(-c6cc7c(-c8cc(Cl)c(CC(CC)CCCC)s8)c8sccc8c(-c8cc(Cl)c(CC(CC)CCCC)s8)c7s6)s5)s4)c4c3C(=O)c3c(CC(CC)CCCC)sc(CC(CC)CCCC)c3C4=O)s2)c1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,2.985,2,1.9304015126392744,1.62,4.35
CCCCCCc1csc(-c2ccc(-c3sc(-c4ccc(-c5cc(CCCCCC)c(-c6cc7c(-c8cc(F)c(CC(CC)CCCC)s8)c8sccc8c(-c8cc(F)c(CC(CC)CCCC)s8)c7s6)s5)s4)c4c3C(=O)c3c(CC(CC)CCCC)sc(CC(CC)CCCC)c3C4=O)s2)c1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,3.45,2,0.3394112549695429,3.21,3.69
CCCCCCc1csc(-c2ccc(-c3sc(-c4cccs4)c(CCCCCC)c3CCCCCC)s2)c1CCCCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,1.91,1,0.0,1.91,1.91
CCCCCCc1csc(-c2ccc3c(c2)N(CC(CC)CCCC)C(=O)/C3=C2/C(=O)N(CC(CC)CCCC)c3cc(-c4cc(CCCCCC)c(-c5ccc(-c6cc(OCC(CC)CCCC)c(-c7ccc(-c8ccc(C9=C%10C(=O)N(CC(CC)CCCC)C(c%11ccc(-c%12ccc(-c%13cc(OCC(CC)CCCC)c(-c%14cccs%14)cc%13OCC(CC)CCCC)s%12)s%11)=C%10C(=O)N9CC(CC)CCCC)s8)s7)cc6OCC(CC)CCCC)s5)s4)ccc32)c1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,2.765,4,0.795335359036258,1.8,3.72
CCCCCCc1csc(-c2nc3sc(-c4cc(CCCCCC)c(-c5cc6c(s5)-c5sccc5[Si]6(CC(CC)CCCC)CC(CC)CCCC)s4)nc3s2)c1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,5.035,4,0.5166881715954669,4.75,5.88
CCCCCCc1csc(-c2nnc(-c3cc(CCCCCC)c(-c4cc5c(-c6cc(F)c(CC(CC)CCCC)s6)c6sc(-c7ccc(-c8sc(-c9ccc(-c%10cc%11c(-c%12cc(F)c(CC(CC)CCCC)s%12)c%12sccc%12c(-c%12cc(CC(CC)CCCC)c(F)s%12)c%11s%10)s9)c9c8C(=O)c8c(CC(CC)CCCC)sc(CC(CC)CCCC)c8C9=O)s7)cc6c(-c6cc(CC(CC)CCCC)c(F)s6)c5s4)s3)nn2)c1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,16.45,1,0.0,16.45,16.45
CCCCCCc1csc(-c2nnc(-c3cc(CCCCCC)c(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sccc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)nn2)c1,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,2.4850000000000003,8,0.9980087317110148,0.8,3.3
CCCCCCc1csc(-c2nnc(-c3sc(-c4cccs4)c(CCCCCC)c3CCCCCC)o2)c1CCCCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,0.284,1,0.0,0.284,0.284
CCCCCCc1csc(-c2sc(-c3cc(CCCCCC)c(-c4cc5c(OCC(CC)CCCC)c6sccc6c(OCC(CC)CCCC)c5s4)s3)cc2/C=C/c2ccc(/C=C3\SC(=S)N(CC)C3=O)s2)c1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,0.94,1,0.0,0.94,0.94
CCCCCCc1csc(-c2sc(-c3cc(CCCCCC)c(-c4cc5c(OCC(CC)CCCC)c6sccc6c(OCC(CC)CCCC)c5s4)s3)cc2/C=C2\SC(=S)N(CC)C2=O)c1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,1.56,1,0.0,1.56,1.56
CCCCCCc1csc(C2=C3C(=O)N(CC(CC)CCCC)C(c4cc(CCCCCC)c(-c5cc6c(-c7ccc(SCC(CC)CCCC)s7)c7sccc7c(-c7ccc(SCC(CC)CCCC)s7)c6s5)s4)=C3C(=O)N2CC(CC)CCCC)c1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.63,5,0.3909603560464924,1.46,2.41
CCCCCCc1csc(C2=C3C(=O)N(CC(CC)CCCC)C(c4cc(CCCCCC)c(-c5ccc(-c6cc(OCC(CC)CCCC)c(-c7cccs7)cc6OCC(CC)CCCC)s5)s4)=C3C(=O)N2CC(CC)CCCC)c1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,3.51,1,0.0,3.51,3.51
CCCCCCc1csc2c(CCCCCC)c(-c3ccc(C4=C5C(=O)N(CC(CC)CCCC)C(c6cccs6)=C5C(=O)N4CC(CC)CCCC)s3)sc12,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.88,2,0.0282842712474616,1.86,1.9
CCCCCCc1nc(-c2nc(CCCCCC)c(-c3ccc(-c4sc5c(CCCCCC)csc5c4CCCCCC)s3)s2)sc1-c1cccs1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,3.515,2,1.4919953083036157,2.46,4.57
CCCCCCc1nc(-c2nc(CCCCCC)c(-c3ccc(-c4sc5c(CCCCCC)csc5c4CCCCCC)s3)s2)sc1-c1cccs1,c1ccc2c(c1)C1CC2C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c%14c%15c%16c%17c%18c%19c%20c%21c%22c%23c(c%14c%14c%24c%23c%23c%22c%22c%20c(c2c%22c%11c%23c%10c%24c9c%148)c4c%19c%12c%17c5c%16c%136)C%152C4CC(c5ccccc54)C%18%212)C713,3.79,2,2.206173157302028,2.23,5.35
CCCCCCn1c(=O)c2ccsc2c2sc(-c3cc4c(s3)-c3sccc3[Ge]4(CC(CC)CCCC)CC(CC)CCCC)cc2c1=O,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,4.77,1,0.0,4.77,4.77
CCCCCCn1c(=O)c2ccsc2c2sc(-c3cc4c(s3)-c3sccc3[Si]4(CC(CC)CCCC)CC(CC)CCCC)cc2c1=O,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,6.29,1,0.0,6.29,6.29
CCCCN(CCCC)C(=O)c1ccsc1-c1cc(C(=O)N(CCCC)CCCC)c(-c2cc3sccc3s2)s1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,1.59,1,0.0,1.59,1.59
CCCCN(CCCC)C(=O)c1ccsc1-c1cc(C(=O)N(CCCC)CCCC)c(-c2cc3sccc3s2)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,4.47,1,0.0,4.47,4.47
CCCCOC(=O)c1csc(-c2cc3c(OCC(CC)CCCC)c4sccc4c(OCC(CC)CCCC)c3s2)c1,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,4.24,2,3.450681092190352,1.8,6.68
CCCCc1ccc(-c2csc(-c3sccc3-c3ccc(CCCC)cc3)c2)cc1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,1.19,1,0.0,1.19,1.19
CCCCc1ccc(-c2csc(-c3sccc3-c3ccc(CCCC)cc3)c2)cc1,c1ccc2c(c1)C1CC2C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c%14c%15c%16c%17c%18c%19c%20c%21c%22c%23c(c%14c%14c%24c%23c%23c%22c%22c%20c(c2c%22c%11c%23c%10c%24c9c%148)c4c%19c%12c%17c5c%16c%136)C%152C4CC(c5ccccc54)C%18%212)C713,2.67,1,0.0,2.67,2.67
CCCCn1c(-c2ccccc2)nc(-c2ccccc2)c1CN(Cc1ccc2c(c1)OCO2)Cc1ccc2c(c1)OCO2,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,1.8,9,1.461878053889737,0.002,4.0
CCCCn1c(-c2ccccc2)nc(-c2ccccc2)c1CN(Cc1ccc2c(c1)OCO2)Cc1ccc2c(c1)OCO2,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,3.38,2,1.2586500705120542,2.49,4.27
CCN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)C(=C4c6cc(-c7ccc(C8=C9C(=O)N(CC)C(c%10cccs%10)=C9C(=O)N8CC)s7)ccc6-c6ccc(-c7ccc(C8=C9C(=O)N(CC)C(c%10cccs%10)=C9C(=O)N8CC)s7)cc64)c4cc(-c6ccc(C7=C8C(=O)N(CC)C(c9cccs9)=C8C(=O)N7CC)s6)ccc4-5)s3)N(CC)C(=O)C2=C1c1cccs1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,15.62,1,0.0,15.62,15.62
CCN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)C(=C4c6cc(-c7ccc(C8=C9C(=O)N(CC)C(c%10cccs%10)=C9C(=O)N8CC)s7)ccc6-c6ccc(-c7ccc(C8=C9C(=O)N(CC)C(c%10cccs%10)=C9C(=O)N8CC)s7)cc64)c4cc(-c6ccc(C7=C8C(=O)N(CC)C(c9cccs9)=C8C(=O)N7CC)s6)ccc4-5)s3)N(CC)C(=O)C2=C1c1cccs1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,12.34,1,0.0,12.34,12.34
CCN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(-c6ccc(C7=C8C(=O)N(CC)C(c9ccc(-c%10ccccc%10)s9)=C8C(=O)N7CC)s6)ccc4-5)s3)N(CC)C(=O)C2=C1c1ccc(-c2ccccc2)s1,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,2.685,4,0.9207379286927052,1.12,3.26
CCOC(=O)/C(C#N)=C/c1ccc(-c2sc(-c3cc4c(-c5ccc(CC)s5)c5sc(-c6cc7c(-c8ccc(CC)s8)c8sc(-c9cc%10c(-c%11ccc(CC)s%11)c%11sc(-c%12cc(CC)c(-c%13ccc(/C=C(\C#N)C(=O)OCC)s%13)s%12)cc%11c(-c%11ccc(CC)s%11)c%10s9)cc8c(-c8ccc(CC)s8)c7s6)cc5c(-c5ccc(CC)s5)c4s3)cc2CC)s1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,10.5,3,0.3214550253664319,10.4,11.0
CCOC(=O)c1cc2c(-c3nccs3)sc(-c3ncc(-c4cc5c(-c6ccc(CC)s6)c6sc(-c7cnc(-c8sc(-c9ncc(-c%10cc%11c(-c%12ccc(CC)s%12)c%12sc(-c%13cnc(-c%14sc(-c%15ncc(-c%16cc%17c(-c%18ccc(CC)s%18)c%18sccc%18c(-c%18ccc(CC)s%18)c%17s%16)s%15)c%15sc(C(=O)OCC)cc%14%15)s%13)cc%12c(-c%12ccc(CC)s%12)c%11s%10)s9)c9sc(C(=O)OCC)cc89)s7)cc6c(-c6ccc(CC)s6)c5s4)s3)c2s1,CCCCCCC(CCCC)Cc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1SC1c3c(c4c(c5nsnc35)c3sc5c(CC(CCCC)CCCCCC)c(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c3n4CC(CC)CCCC)N(CC(CC)CCCC)C21,15.8,1,0.0,15.8,15.8
CCOC(=O)c1cc2c(-c3nccs3)sc(-c3ncc(-c4cc5c(-c6ccc(CC)s6)c6sc(-c7cnc(-c8sc(-c9ncc(-c%10cc%11c(-c%12ccc(CC)s%12)c%12sc(-c%13cnc(-c%14sc(-c%15ncc(-c%16cc%17c(-c%18ccc(CC)s%18)c%18sccc%18c(-c%18ccc(CC)s%18)c%17s%16)s%15)c%15sc(C(=O)OCC)cc%14%15)s%13)cc%12c(-c%12ccc(CC)s%12)c%11s%10)s9)c9sc(C(=O)OCC)cc89)s7)cc6c(-c6ccc(CC)s6)c5s4)s3)c2s1,CCCCCCCCCCC(CCCCCCCC)COc1c2cc(-c3cc4c5c(ccc6c7ccc8c9c(ccc(c3c56)c97)C(=O)N(C(CCC)CCC)C8=O)C(=O)N(C(CCC)CCC)C4=O)sc2c(-c2ccc3ccccc3c2)c2ccsc12,4.795,4,0.9400177303292384,3.93,6.14
CCOC(=O)c1cc2c(-c3nccs3)sc(-c3ncc(-c4cc5c(-c6ccc(CC)s6)c6sc(-c7cnc(-c8sc(-c9ncc(-c%10cc%11c(-c%12ccc(CC)s%12)c%12sc(-c%13cnc(-c%14sc(-c%15ncc(-c%16cc%17c(-c%18ccc(CC)s%18)c%18sccc%18c(-c%18ccc(CC)s%18)c%17s%16)s%15)c%15sc(C(=O)OCC)cc%14%15)s%13)cc%12c(-c%12ccc(CC)s%12)c%11s%10)s9)c9sc(C(=O)OCC)cc89)s7)cc6c(-c6ccc(CC)s6)c5s4)s3)c2s1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,15.85,2,0.0707106781186538,15.8,15.9
CCOC(=O)c1cc2c(-c3nccs3)sc(-c3ncc(-c4cc5c(-c6ccc(CC)s6)c6sc(-c7cnc(-c8sc(-c9ncc(-c%10cc%11c(-c%12ccc(CC)s%12)c%12sc(-c%13cnc(-c%14sc(-c%15ncc(-c%16cc%17c(-c%18ccc(CC)s%18)c%18sccc%18c(-c%18ccc(CC)s%18)c%17s%16)s%15)c%15sc(C(=O)OCC)cc%14%15)s%13)cc%12c(-c%12ccc(CC)s%12)c%11s%10)s9)c9sc(C(=O)OCC)cc89)s7)cc6c(-c6ccc(CC)s6)c5s4)s3)c2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,9.555,4,0.9161695621808582,8.71,10.92
CCOC(=O)c1ccsc1-c1cc(C(=O)OCC)c(-c2cc3c(-c4ccc(CC)s4)c4sc(-c5cc(C(=O)OCC)c(-c6cc(C(=O)OCC)c(-c7cc8c(-c9ccc(CC)s9)c9sc(-c%10cc(C(=O)OCC)c(-c%11cc(C(=O)OCC)c(-c%12cc%13c(-c%14ccc(CC)s%14)c%14sccc%14c(-c%14ccc(CC)s%14)c%13s%12)s%11)s%10)cc9c(-c9ccc(CC)s9)c8s7)s6)s5)cc4c(-c4ccc(CC)s4)c3s2)s1,CCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,11.22,1,0.0,11.22,11.22
CCOC(=O)c1ccsc1-c1cc(C(=O)OCC)c(-c2cc3c(-c4ccc(CC)s4)c4sc(-c5cc(C(=O)OCC)c(-c6cc(C(=O)OCC)c(-c7cc8c(-c9ccc(CC)s9)c9sc(-c%10cc(C(=O)OCC)c(-c%11cc(C(=O)OCC)c(-c%12cc%13c(-c%14ccc(CC)s%14)c%14sccc%14c(-c%14ccc(CC)s%14)c%13s%12)s%11)s%10)cc9c(-c9ccc(CC)s9)c8s7)s6)s5)cc4c(-c4ccc(CC)s4)c3s2)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccc(C)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccc(C)cc5C4=C(C#N)C#N)sc23)cc1,0.01,1,0.0,0.01,0.01
CCOC(=O)c1ccsc1-c1cc(C(=O)OCC)c(-c2cc3c(-c4ccc(CC)s4)c4sc(-c5cc(C(=O)OCC)c(-c6cc(C(=O)OCC)c(-c7cc8c(-c9ccc(CC)s9)c9sc(-c%10cc(C(=O)OCC)c(-c%11cc(C(=O)OCC)c(-c%12cc%13c(-c%14ccc(CC)s%14)c%14sccc%14c(-c%14ccc(CC)s%14)c%13s%12)s%11)s%10)cc9c(-c9ccc(CC)s9)c8s7)s6)s5)cc4c(-c4ccc(CC)s4)c3s2)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,0.01,1,0.0,0.01,0.01
CCOC(=O)c1ccsc1-c1cc(F)c(-c2sc(-c3sc(-c4cc5c(-c6ccc(CC)s6)c6sc(-c7cc(C(=O)OCC)c(-c8cc(F)c(-c9sc(-c%10sc(-c%11cc%12c(-c%13ccc(CC)s%13)c%13sc(-c%14cc(C(=O)OCC)c(-c%15cc(F)c(-c%16sc(-c%17sc(-c%18cc%19c(-c%20ccc(CC)s%20)c%20sccc%20c(-c%20ccc(CC)s%20)c%19s%18)cc%17C(=O)OC)cc%16F)s%15)s%14)cc%13c(-c%13ccc(CC)s%13)c%12s%11)cc%10C(=O)OC)cc9F)s8)s7)cc6c(-c6ccc(CC)s6)c5s4)cc3C(=O)OC)cc2F)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,14.16,1,0.0,14.16,14.16
CCOC(=O)c1ccsc1-c1cc2c(-c3cc(F)c(CC)s3)c3sc(-c4cc(C(=O)OCC)c(-c5cc6c(-c7cc(F)c(CC)s7)c7sc(-c8cc(C(=O)OCC)c(-c9cc%10c(-c%11cc(F)c(CC)s%11)c%11sccc%11c(-c%11cc(F)c(CC)s%11)c%10s9)s8)cc7c(-c7cc(F)c(CC)s7)c6s5)s4)cc3c(-c3cc(F)c(CC)s3)c2s1,CCCCCCCCC(CCCCCC)CN1C(=O)c2ccc3c4c(c(-c5cccs5)cc(c24)C1=O)C(=O)N(CC(CCCCCC)CCCCCCCC)C3=O,5.14,1,0.0,5.14,5.14
CCOC(=O)c1ccsc1-c1cc2c(-c3cc(F)c(CC)s3)c3sc(-c4cc(C(=O)OCC)c(-c5cc6c(-c7cc(F)c(CC)s7)c7sc(-c8cc(C(=O)OCC)c(-c9cc%10c(-c%11cc(F)c(CC)s%11)c%11sccc%11c(-c%11cc(F)c(CC)s%11)c%10s9)s8)cc7c(-c7cc(F)c(CC)s7)c6s5)s4)cc3c(-c3cc(F)c(CC)s3)c2s1,CCCCCCCCC(CCCCCCCC)n1c2cc3c(cc2c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccc(Cl)cc5C2=C(C#N)C#N)cc1C4(c1cccc(CCCCCC)c1)c1cccc(CCCCCC)c1)C(c1cccc(CCCCCC)c1)(c1cccc(CCCCCC)c1)c1cc(/C=C2\C(=O)c4ccc(Cl)cc4C2=C(C#N)C#N)sc1-3,11.1,1,0.0,11.1,11.1
CCOC(=O)c1ccsc1-c1cc2c(-c3cc(F)c(CC)s3)c3sc(-c4cc(C(=O)OCC)c(-c5cc6c(-c7cc(F)c(CC)s7)c7sc(-c8cc(C(=O)OCC)c(-c9cc%10c(-c%11cc(F)c(CC)s%11)c%11sccc%11c(-c%11cc(F)c(CC)s%11)c%10s9)s8)cc7c(-c7cc(F)c(CC)s7)c6s5)s4)cc3c(-c3cc(F)c(CC)s3)c2s1,CCCCCCCCCCCCCCCCC1(CCCCCCCCCCCCCCCC)c2cc3c(cc2-c2sc4cc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)sc4c21)C(CCCCCCCCCCCCCCCC)(CCCCCCCCCCCCCCCC)c1c-3sc2cc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)sc12,9.28,1,0.0,9.28,9.28
